"unique_ID","species","Long","Lat","BIO1","BIO2","BIO3","BIO4","BIO5","BIO6","BIO7","BIO8","BIO9","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19"
2921,"Eucalyptus resinifera subsp. hemilampra",152.9125,-30.8541666666667,"185","108","51","3603","279","71","208","227","143","228","136","1375","185","46","38","519","167","456","239"
2925,"Eucalyptus carnea ",152.202777777778,-29.6125,"139","119","50","4331","253","15","238","192","89","192","81","1127","167","48","41","456","156","456","163"
2925,"Eucalyptus carnea ",152.202777777778,-27.4538888888889,"174","129","51","4331","289","40","249","225","125","225","114","978","141","38","42","398","130","398","142"
2927,"Eucalyptus scopulorum",152.202777777778,-27.4538888888889,"174","129","51","4331","289","40","249","225","125","225","114","978","141","38","42","398","130","398","142"
2927,"Eucalyptus scopulorum",152.202777777778,-29.6125,"139","119","50","4331","253","15","238","192","89","192","81","1127","167","48","41","456","156","456","163"
2928,"Eucalyptus subcaerulea",152.202777777778,-27.4538888888889,"174","129","51","4331","289","40","249","225","125","225","114","978","141","38","42","398","130","398","142"
2928,"Eucalyptus subcaerulea",152.202777777778,-29.6125,"139","119","50","4331","253","15","238","192","89","192","81","1127","167","48","41","456","156","456","163"
2929,"Eucalyptus subcaerulea",152.250277777778,-29.6094444444444,"163","127","51","4367","279","31","248","215","113","215","103","1120","177","41","47","476","132","476","141"
2930,"Eucalyptus caleyi subsp. ovendenii",151.716388888889,-29.0966666666667,"163","138","50","4839","292","20","272","222","134","222","97","777","104","34","38","301","121","301","124"
2932,"Eucalyptus exserta",151.451388888889,-28.4905555555556,"176","145","51","5064","310","26","284","236","107","236","107","697","88","37","32","255","117","255","117"
2934,"Eucalyptus aff. umbra  (?helidonica)",152.153333333333,-27.5272222222222,"185","136","52","4440","303","43","260","237","134","237","124","880","127","33","42","359","114","359","125"
2935,"Eucalyptus helidonica",152.1575,-27.5247222222222,"185","136","52","4440","303","43","260","237","134","237","124","880","127","33","42","359","114","359","125"
2937,"Eucalyptus tereticornis subsp. basaltica",152.202777777778,-29.6125,"139","119","50","4331","253","15","238","192","89","192","81","1127","167","48","41","456","156","456","163"
2937,"Eucalyptus tereticornis subsp. basaltica",152.202777777778,-27.4538888888889,"174","129","51","4331","289","40","249","225","125","225","114","978","141","38","42","398","130","398","142"
2938,"Eucalyptus baileyana",152.172777777778,-27.4686111111111,"180","132","51","4382","296","42","254","231","130","231","119","934","134","36","42","380","122","380","134"
2939,"Eucalyptus rubida subsp. barbigarorum",151.815833333333,-29.6441666666667,"133","126","50","4635","255","3","252","189","71","189","71","918","125","49","33","344","160","344","160"
2941,"Eucalyptus dalrympleana subsp. heptantha",151.940277777778,-30.0736111111111,"128","121","49","4494","246","3","243","183","68","183","68","901","137","44","39","357","137","357","137"
2943,"Eucalyptus caliginosa",151.940277777778,-30.0736111111111,"128","121","49","4494","246","3","243","183","68","183","68","901","137","44","39","357","137","357","137"
2945,"Eucalyptus magnificata ",151.722222222222,-30.7191666666667,"128","129","50","4685","253","-3","256","185","75","185","66","836","118","46","33","311","147","311","153"
2946,"Eucalyptus cypellocarpa (E. quinniorum)",151.024166666667,-30.5108333333333,"142","142","49","5222","282","-3","285","194","109","207","73","786","112","38","31","278","137","270","147"
2948,"Eucalyptus elliptica",151.184166666667,-31.4666666666667,"123","127","49","4858","252","-7","259","183","127","183","59","953","123","56","21","306","197","306","213"
2948,"Eucalyptus elliptica x E. blakelyi?",151.184166666667,-31.4666666666667,"123","127","49","4858","252","-7","259","183","127","183","59","953","123","56","21","306","197","306","213"
2949,"Eucalyptus cypellocarpa (E. oresbia)",151.184166666667,-31.4666666666667,"123","127","49","4858","252","-7","259","183","127","183","59","953","123","56","21","306","197","306","213"
2950,"Eucalyptus bridgesiana (large juveniles)",151.184166666667,-31.4666666666667,"123","127","49","4858","252","-7","259","183","127","183","59","953","123","56","21","306","197","306","213"
2951,"Eucalyptus nortonii ",149.478333333333,-32.7138888888889,"144","135","47","5249","291","8","283","210","111","210","75","758","83","50","15","222","162","222","178"
2952,"Eucalyptus goniocalyx subsp. goniocalyx",149.325277777778,-33.0161111111111,"137","134","47","5205","286","5","281","204","105","204","70","770","81","52","14","214","166","214","189"
2953,"Eucalyptus robertsonii (subsp. hemispherica)",149.115277777778,-33.1194444444444,"126","127","46","5176","273","2","271","92","131","192","59","915","92","63","13","254","203","236","246"
2954,"Eucalyptus populnea subsp. bimbil",147.109722222222,-31.4866666666667,"186","136","45","5776","337","40","297","253","123","259","110","469","57","23","25","158","85","154","89"
2955,"Eucalyptus socialis subsp. socialis",147.109722222222,-31.4866666666667,"186","136","45","5776","337","40","297","253","123","259","110","469","57","23","25","158","85","154","89"
2957,"Eucalyptus coolabah",143.390555555556,-31.5747222222222,"192","142","46","5857","348","43","305","261","129","265","115","273","30","14","19","82","55","76","61"
2959,"Eucalyptus gillii",141.476944444444,-31.3986111111111,"179","132","44","5766","331","37","294","252","104","252","104","236","28","14","19","68","50","68","50"
2964,"Eucalyptus vicina (Mootwingie variant)",142.308055555556,-31.2947222222222,"184","135","45","5868","338","38","300","253","108","258","108","271","34","17","21","84","58","82","58"
3172,"Eucalyptus socialis subsp. socialis (glaucous variant)",136.842222222222,-33.6611111111111,"168","116","50","4118","292","63","229","123","219","219","114","332","37","15","27","106","54","54","104"
3177,"Eucalyptus calycogona subsp. calycogona",136.413888888889,-33.7680555555556,"169","111","50","3843","288","70","218","119","216","216","119","347","44","12","37","127","47","47","127"
3178,"Eucalyptus pileata ",136.322777777778,-33.9197222222222,"168","107","51","3696","282","74","208","120","214","214","120","329","44","10","41","126","39","39","126"
3179,"Eucalyptus rugosa",135.679166666667,-34.9152777777778,"160","77","50","2694","241","89","152","126","192","194","126","533","95","11","62","252","44","45","252"
3179,"Eucalyptus rugosa",135.679166666667,-34.9147222222222,"160","77","50","2694","241","89","152","126","192","194","126","533","95","11","62","252","44","45","252"
3180,"Eucalyptus albopurpurea",135.733055555556,-34.8330555555556,"160","80","50","2782","245","87","158","125","194","196","125","534","95","11","62","252","44","45","252"
3182,"Eucalyptus cladocalyx subsp. cladocalyx",135.712222222222,-34.6466666666667,"157","86","51","2914","247","81","166","120","193","194","120","563","101","12","63","267","47","48","267"
3183,"Eucalyptus behriana",135.689166666667,-34.4616666666667,"161","90","52","3044","254","81","173","122","199","199","122","521","94","11","62","250","45","45","250"
3203,"Eucalyptus benthamii",150.695833333333,-34.0413888888889,"167","126","50","4303","284","34","250","217","119","220","109","831","102","37","31","297","119","262","151"
3204,"Angophora subvelutina",150.652777777778,-33.8355555555556,"168","128","50","4438","287","31","256","219","118","222","108","873","116","37","34","322","123","294","155"
3206,"Angophora costata subsp. euryphylla",150.681666666667,-33.0436111111111,"156","127","49","4660","282","23","259","210","104","213","94","921","127","39","38","358","130","346","140"
3208,"Eucalyptus stricta",151.205555555556,-33.7047222222222,"168","99","48","3862","262","56","206","213","124","215","116","1275","155","62","29","445","208","379","281"
3209,"Eucalyptus parramattensis subsp. parramattensis",150.946388888889,-33.9455555555556,"174","110","49","4025","277","53","224","221","128","223","119","910","112","42","29","314","136","269","180"
3210,"Eucalyptus oreades",150.435555555556,-34.4366666666667,"133","112","47","4312","251","15","236","184","84","186","75","993","110","50","22","312","171","278","217"
3211,"Eucalyptus cinerea subsp. cinerea",150.051666666667,-34.6838888888889,"131","120","47","4547","261","10","251","186","79","188","71","809","87","47","19","252","152","229","174"
3212,"Eucalyptus bicostata ",138.956388888889,-33.4436111111111,"134","138","50","5002","291","16","275","79","196","199","71","493","63","22","38","183","66","68","179"
3421,"Corymbia calophylla",116.509444444444,-32.2755555555556,"161","133","48","4910","322","48","274","103","226","226","103","737","147","13","75","392","48","48","392"
3423,"Eucalyptus astringens subsp. astringens",117.343888888889,-32.5452777777778,"160","132","49","4839","313","46","267","112","206","223","101","411","74","11","60","195","43","44","194"
3424,"Eucalyptus kondininensis",117.664444444444,-32.5861111111111,"164","133","49","4814","318","49","269","116","211","227","106","356","61","10","56","162","42","42","159"
3426,"Eucalyptus orthostemon",117.664444444444,-32.5861111111111,"164","133","49","4814","318","49","269","116","211","227","106","356","61","10","56","162","42","42","159"
3428,"Eucalyptus macrocarpa subsp. macrocarpa",117.855277777778,-32.6041666666667,"161","134","49","4812","316","46","270","113","208","224","103","354","59","10","53","158","43","44","155"
3433,"Eucalyptus falcata",118.151111111111,-32.7455555555556,"163","135","50","4784","317","47","270","115","210","225","105","347","56","12","50","151","46","49","146"
3434,"Eucalyptus gardneri subsp. gardneri",118.151111111111,-32.7455555555556,"163","135","50","4784","317","47","270","115","210","225","105","347","56","12","50","151","46","49","146"
3435,"Eucalyptus spathulata subsp. salina",118.400555555556,-32.7613888888889,"167","137","50","4799","322","50","272","118","214","229","108","341","54","13","46","145","47","51","139"
3436,"Eucalyptus sp. 'Sullivan Soak' (aff. horistes)",118.400555555556,-32.7613888888889,"167","137","50","4799","322","50","272","118","214","229","108","341","54","13","46","145","47","51","139"
3437,"Eucalyptus albida",118.947222222222,-32.7497222222222,"164","140","50","4851","320","45","275","113","211","226","103","346","52","14","40","138","51","58","133"
3438,"Eucalyptus astringens subsp. astringens",119.005277777778,-32.7336111111111,"163","139","50","4861","319","45","274","112","210","226","103","345","51","14","39","136","51","58","132"
3439,"Eucalyptus phenax subsp. phenax",119.005277777778,-32.7336111111111,"163","139","50","4861","319","45","274","112","210","226","103","345","51","14","39","136","51","58","132"
3441,"Eucalyptus neutra ",118.819444444444,-32.4611111111111,"169","143","50","5084","331","47","284","116","219","235","106","335","53","14","43","137","49","55","133"
3445,"Eucalyptus platycorys",119.021111111111,-32.3197222222222,"167","143","50","5134","329","44","285","113","218","234","104","337","53","14","41","138","49","56","133"
3447,"Eucalyptus wandoo subsp. wandoo",118.960833333333,-32.1136111111111,"169","142","49","5196","331","45","286","114","193","237","105","334","54","14","44","139","48","55","134"
3448,"Eucalyptus aequioperta",118.898333333333,-32.0513888888889,"171","142","49","5215","333","46","287","116","195","239","107","334","54","13","45","140","47","54","135"
3449,"Eucalyptus polita",118.974444444444,-31.9658333333333,"171","142","49","5254","332","45","287","114","194","238","105","332","54","13","44","139","47","53","134"
3451,"Eucalyptus subangusta subsp. virescens",118.346388888889,-31.9877777777778,"172","140","49","5134","331","47","284","118","222","238","108","338","56","13","47","147","45","51","141"
3453,"Eucalyptus uncinata subsp. uncinata",117.202777777778,-31.9711111111111,"169","141","49","5205","331","45","286","116","219","236","105","404","76","10","64","198","38","44","196"
3454,"Eucalyptus thamnoides",117.202777777778,-31.9711111111111,"169","141","49","5205","331","45","286","116","219","236","105","404","76","10","64","198","38","44","196"
3457,"Eucalyptus salicola",117.991388888889,-31.5855555555556,"179","137","48","5282","337","54","283","124","230","247","113","313","52","12","48","139","41","45","132"
3458,"Eucalyptus erythronema subsp. erythronema",118.713888888889,-33.9547222222222,"154","121","52","3875","284","55","229","115","203","203","106","393","52","16","37","146","59","59","141"
3458,"Eucalyptus erythronema subsp. erythronema",118.713888888889,-31.3772222222222,"175","138","47","5436","335","47","288","117","200","245","107","321","54","12","49","139","40","50","134"
3460,"Eucalyptus moderata (E. transcontinentalis subsp. semivestita) ",118.97,-31.3358333333333,"174","139","47","5504","336","45","291","115","199","245","105","318","53","13","46","135","43","52","130"
3467,"Eucalyptus extensa",119.570555555556,-31.6347222222222,"172","139","48","5289","332","46","286","115","197","240","105","310","48","14","41","125","48","53","121"
